source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,lum_val
65213585128056832,56.74662535012332,3.5202737496010275,24.07348323800501,2.167977415128546,,,21.057165,,,,"NOT_AVAILABLE",,,
65213649552165632,56.73423388278368,0.8811953027970914,24.078513093202737,0.5001705984713257,0.3180867368014044,1.0153318202698827,19.983711,0.4625454,,,"NOT_AVAILABLE",,,
65225366222955776,56.71950043937869,0.5024257004201935,24.082970267577977,0.28203939238324616,-0.11320530298763445,0.5669740656091846,19.309132,0.88396454,,,"NOT_AVAILABLE",,,
65212927997669888,56.786218654645765,0.14936055191289316,24.050691003074096,0.09176537022836147,0.5048956195872675,0.17665430243041616,17.234884,1.2277279,,,"NOT_AVAILABLE",,,
65213786991129472,56.775812320248946,0.2917981993355897,24.07634766452817,0.16816872426647184,1.0767353331240817,0.3185126857192549,18.566946,1.0938835,,,"NOT_AVAILABLE",,,
65213512113172480,56.71222836667259,0.2755608767532564,24.05230447248044,0.1699493836072522,0.40636180269603783,0.29091838815881266,18.376057,0.91220284,,,"NOT_AVAILABLE",,,
65225885914002688,56.7366941031912,1.2162966428675188,24.12948165433806,0.6546683166018945,-0.5225417720907433,1.290988826603301,20.15783,0.37133026,,,"NOT_AVAILABLE",,,
65226160791909504,56.70635741216563,1.0098540577645303,24.140921878146102,0.5901593115300285,1.5527612267184654,1.2106808074454538,20.217735,0.3112812,,,"NOT_AVAILABLE",,,
65226951065891712,56.674578503808014,0.8947781342001477,24.15763311766024,0.4835087489941629,1.156815224664121,0.9671807119531735,20.137505,0.29828262,,,"NOT_AVAILABLE",,,
65226023354504320,56.75813911480966,0.14584467927198663,24.14539274407376,0.08329440228311351,0.47163379900304564,0.1575116452342012,17.410467,1.0187569,,,"NOT_AVAILABLE",,,
65225920273742848,56.75615178913603,1.0324099035185628,24.119112926172495,0.5819019686517866,0.2954812444291199,1.1456881247225326,20.20306,0.58693504,,,"NOT_AVAILABLE",,,
65225950338575616,56.764508866404086,0.4937643357473138,24.125735626560797,0.29198743323184206,1.198329659035543,0.539929398274763,19.173725,0.6820164,,,"NOT_AVAILABLE",,,
